image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating,n_mentioned,n_hallucinated
376093,000000376093.jpg,6.314371109008789,2,0.4322645273611842,130,0.26,mid_low,clean,"The image depicts a group of people gathered around a dining table, enjoying a pizza party. There are at least six people in the scene, with some standing and others sitting. The table is filled with pizza, and there are multiple cups placed around the table, suggesting that the guests are drinking beverages as well.

In addition to the pizza, there are two bottles on the table, possibly containing beverages for",0.0,False,3,0
515577,000000515577.jpg,6.314401626586914,2,0.4284054862976655,131,0.262,mid_low,clean,"The image features two people skiing on a snowy hill. Both skiers are wearing skis and appear to be enjoying their time on the snow-covered slope. The first skier is located on the left side of the image, while the second skier is positioned more towards the center. The scene captures the essence of winter sports and outdoor activities.",0.0,False,2,0
404191,000000404191.jpg,6.314477920532227,2,0.4465352530716204,132,0.264,mid_low,clean,"The image features a white refrigerator with a large number of magnets covering its surface. The magnets are arranged in various patterns, creating a visually interesting scene. The refrigerator is placed in a kitchen setting, and the magnets are scattered all over the fridge, making it a unique and personalized space.",0.0,False,1,0
94185,000000094185.jpg,6.314495086669922,2,0.4335906772477689,133,0.266,mid_low,clean,"The image features a large black teddy bear standing in front of a store, possibly a toy shop. The teddy bear is holding a sign, which reads ""Build a Bear."" The storefront is adorned with various teddy bears, showcasing the store's merchandise.

In addition to the teddy bears, there are several other items displayed in the store, including a cup and a cake. The scene is",0.75,True,4,3
453001,000000453001.jpg,6.314540386199951,2,0.4220559471550757,134,0.268,mid_low,clean,"The image features two women standing on a patio, each holding a suitcase. They appear to be preparing for a trip or returning from one. The women are positioned close to each other, with one woman standing slightly behind the other.

The patio is surrounded by various potted plants, with one plant located near the left side of the image, another in the middle, and the third plant on the right side. The scene also includes a bench",0.0,False,4,0
243867,000000243867.jpg,6.314599990844727,2,0.4320419511359708,135,0.27,mid_low,clean,"The image features a large white bus parked next to a silver car on the side of the road. The bus is positioned on the left side of the scene, while the car is parked on the right side. The bus appears to be a tour bus, as it is quite large compared to the car. The scene is set in a parking lot, with the bus and car occupying the majority of the space.",0.0,False,2,0
125472,000000125472.jpg,6.314628601074219,2,0.4290541362522705,136,0.272,mid_low,clean,"The image features a young man performing a trick on a skateboard, jumping high into the air. He is wearing a green shirt and appears to be in the middle of the trick. The skateboard is positioned underneath him, with the skateboarder's feet hovering above it. The scene captures the excitement and skill involved in skateboarding.",0.0,False,2,0
415882,000000415882.jpg,6.314630031585693,2,0.4377991822433285,137,0.274,mid_low,clean,"The image is a black and white photograph of a woman lying in bed. She is wearing a long, flowing dress, and her eyes are closed. The bed is covered with a blanket, and there is a clock on the wall above her. The scene appears to be from the 1920s, as suggested by the black and white nature of the photo.",0.3333,True,3,1
427649,000000427649.jpg,6.314700126647949,2,0.4316224663567111,138,0.276,mid_low,clean,"The image features a small sailboat floating on a large body of water, possibly a lake. The boat is situated in the middle of the scene, with the water surrounding it. The boat is the main focus of the image, and it appears to be the only boat in the water. The serene atmosphere suggests a peaceful day on the water.",0.0,False,1,0
217753,000000217753.jpg,6.314727783203125,2,0.4334598340057982,139,0.278,mid_low,clean,"The image displays a variety of fruits arranged in several plastic containers. There are multiple apples, with some placed in the middle of the containers and others towards the edges. The apples are accompanied by oranges, which are also placed in the containers. The oranges can be seen in different sections of the image, with some near the top, others in the middle, and a few towards the bottom. The containers are filled with a diverse assortment of f",0.0,False,0,0
48396,000000048396.jpg,6.31489372253418,2,0.4387811096525753,140,0.28,mid_low,clean,"The image features a woman and a young boy standing in a kitchen, both holding knives. The woman is on the left side of the image, while the boy is on the right side. They appear to be preparing a meal together.

The kitchen is equipped with a dining table in the background, and a chair is placed nearby. There are two bowls on the table, one closer to the woman and the other near the boy. Additionally,",0.0,False,3,0
1993,000000001993.jpg,6.315020561218262,2,0.4288380220158728,141,0.282,mid_low,clean,"The image features a cozy bedroom with a large bed situated in the middle of the room. The bed is adorned with a colorful, multi-colored comforter, adding a vibrant touch to the space. A chair is placed near the bed, providing a comfortable seating area.

In addition to the bedroom furniture, there is a dining table located towards the left side of the room. A couple of chairs can",0.0,False,3,0
256195,000000256195.jpg,6.315034866333008,2,0.4249194352692869,142,0.284,mid_low,clean,"The image features a red and yellow train traveling down the tracks. The train is quite large, occupying a significant portion of the scene. The train is moving through a station, with a platform visible in the background.

There are several people in the scene, with some standing close to the train and others further away. One person is located near the left side of the image, while two others are positioned closer to the center. Another person is standing on the",0.5,True,2,1
785,000000000785.jpg,6.315053462982178,2,0.4192528023758627,143,0.286,mid_low,clean,"The image features a woman wearing a red jacket, skiing down a snowy slope. She is holding ski poles in her hands, maintaining balance and control as she glides through the snow. The woman appears to be enjoying her time on the slopes.

In the background, there are several other people scattered across the scene, possibly skiing or snowboarding as well. The overall atmosphere of the image is lively and full of",0.0,False,2,0
274460,000000274460.jpg,6.315054893493652,2,0.4321662845698747,144,0.288,mid_low,clean,"The image features a group of people gathered on a sandy beach, posing for a photo. There are at least 14 people in the group, with some standing closer to the water and others further back on the beach.

There are three surfboards visible in the scene, with one located near the left side of the group, another in the middle, and the third one on the right side. A bicycle can also be seen parked on",0.0,False,2,0
580294,000000580294.jpg,6.315303802490234,2,0.4336044159343111,145,0.29,mid_low,clean,"The image features a woman standing in a kitchen, preparing food on the stove. She is holding a spatula, which she is using to cook pancakes. The kitchen is well-equipped with various appliances, including a sink, an oven, and a microwave.

There are two bowls in the scene, one placed on the countertop and the other on the stove. Additionally, there are two cups,",0.4,True,5,2
131938,000000131938.jpg,6.31544303894043,2,0.4228406800188495,146,0.292,mid_low,clean,"The image features a gray cat wearing a tie with a cat design on it. The cat is sitting on a bed, possibly on a blanket, and appears to be looking at the camera. The tie is positioned around the cat's neck, adding a unique and playful touch to the scene.",0.3333,True,3,1
431568,000000431568.jpg,6.315493583679199,2,0.4322330082226155,147,0.294,mid_low,clean,"The image features a delicious pizza with a variety of toppings, including meat, cheese, and vegetables. The pizza is placed on a dining table, which is covered with a red and white checkered tablecloth. The pizza is cut into slices, making it easy to serve and enjoy. The table is surrounded by chairs, with one chair located on the left side and another on the right side.",0.3333,True,3,1
130613,000000130613.jpg,6.3154988288879395,2,0.4290137341439244,148,0.296,mid_low,clean,"The image features a dining table with a plate containing a variety of food items. There are three fish, possibly anchovies, placed on the plate, accompanied by a carrot. The plate is placed on a tray, which is resting on the table.

In addition to the main plate, there are two smaller plates on the table, one located near the top left corner and the other near the top right corner. A knife can be seen",0.0,False,3,0
20992,000000020992.jpg,6.315567970275879,2,0.4338756412634676,149,0.298,mid_low,clean,"The image features a woman with short hair, wearing a black shirt, and holding a hot dog in her mouth. She is eating the hot dog while looking at the camera. The woman is the main focus of the scene, and the hot dog is placed in the lower part of the image.",0.3333,True,3,1
374083,000000374083.jpg,6.3155717849731445,2,0.4433573682171396,150,0.3,mid_low,clean,"The image features a man and a young girl standing in a kitchen, preparing a cake together. The man is holding a knife, while the girl is pointing at the cake, possibly suggesting a design or decoration. The cake is placed on a dining table, which occupies a significant portion of the scene.

In the background, there is a refrigerator, a sink, and a microwave. Additionally, there are two",0.4286,True,7,3
151857,000000151857.jpg,6.315594673156738,2,0.4269934541345605,151,0.302,mid_low,clean,"The image features a train parked under a bridge, with the train car prominently visible. The train is positioned on the tracks, and the bridge can be seen above the train. The train car is large and occupies a significant portion of the image. The scene appears to be captured in black and white, giving it a classic and timeless feel.",0.5,True,2,1
109827,000000109827.jpg,6.315649509429932,2,0.4236390824574384,152,0.304,mid_low,clean,"The image features a large brown teddy bear sitting on the sidewalk next to a street. The teddy bear is placed on the curb, possibly waiting for someone to pick it up. The street is lined with trees, providing a pleasant atmosphere.

In the background, there is a stop sign visible, indicating the presence of an intersection or a controlled area. The scene is a mix of urban life and the comforting presence of the teddy bear.",0.6667,True,3,2
383921,000000383921.jpg,6.315730094909668,2,0.4279067905664054,153,0.306,mid_low,clean,"The image features a herd of elephants gathered around a watering hole. There are at least nine elephants visible in the scene, with some standing closer to the water and others further away. The elephants are of various sizes, indicating a mix of adults and younger members of the herd.

The watering hole is located near a river, providing a natural source of water for the elephants. The scene captures the essence",0.0,False,0,0
121242,000000121242.jpg,6.315760135650635,2,0.4291021982551856,154,0.308,mid_low,clean,"The image features a horse-drawn carriage with two men riding in it. The horse is positioned on the right side of the carriage, and the men are seated on the left side. The carriage is traveling down a road, with several cars parked or moving in the background.

In addition to the horse-drawn carriage, there are two other horses visible in the scene, one located near the center and the other on the right side.",0.0,False,1,0
81766,000000081766.jpg,6.315771579742432,2,0.4218999713681613,155,0.31,mid_low,clean,"The image features a large black dog sitting on a set of wooden steps. The dog is positioned in the middle of the scene, occupying the majority of the image.

In the background, there are two other dogs, one located on the left side of the image and the other on the right side. The scene also includes a person standing near the left side of the image, possibly observing the dogs or interacting with them.",0.5,True,2,1
104572,000000104572.jpg,6.315981388092041,2,0.4313512199941877,156,0.312,mid_low,clean,"The image features a public restroom with a unique design. The walls are covered in a vibrant orange and white mosaic pattern, creating a visually striking atmosphere. The restroom is equipped with two sinks, one on the left side and the other on the right side.

There are two mirrors in the room, one above the left sink and the other above the right sink. The room also contains a toilet situated in the background",0.3333,True,3,1
561009,000000561009.jpg,6.316164970397949,2,0.43163997459305,157,0.314,mid_low,clean,"The image features a large, colorful bird perched on a tree branch. The bird is positioned towards the center of the scene, with its wings spread out. The bird's vibrant colors and striking features make it stand out against the backdrop of the tree.",0.0,False,1,0
225757,000000225757.jpg,6.3163371086120605,2,0.4300237241704903,158,0.316,mid_low,clean,"The image features a wooden desk with a computer setup. On the desk, there is a white keyboard, a mouse, and a cell phone. A laptop is also present on the desk, along with a monitor. The desk is cluttered with various items, including a book, a cup, and a cell phone.

In the background, there are two TVs, one on the left side and the other on the right side of the image",0.375,True,8,3
528705,000000528705.jpg,6.316337585449219,2,0.4302108587004433,159,0.318,mid_low,clean,"The image features a person holding a brown teddy bear, which is wearing a red and white England shirt. The person is standing in front of a tree, possibly in a park or outdoor setting. The teddy bear is positioned close to the person, with the shirt visible on the bear. The scene appears to be a casual and cozy moment shared between the person and the teddy bear.",0.3333,True,3,1
119911,000000119911.jpg,6.316356182098389,2,0.4259733862046454,160,0.32,mid_low,clean,"The image features a young man skillfully riding a skateboard down a street. He is wearing a baseball uniform, which adds a sporty touch to the scene. The street is lined with houses, and there are a few cars parked along the road.

In addition to the main skateboarder, there are two other people in the scene, one standing near the left edge of the image and the other person located further back on the right",0.3333,True,3,1
30675,000000030675.jpg,6.316403865814209,2,0.4171350999782993,161,0.322,mid_low,clean,"The image features a large orange and black train traveling down the tracks. The train is positioned in the middle of the scene, with the front of the train on the left side and the back of the train on the right side. The train appears to be moving swiftly, possibly through a rural area.",0.5,True,2,1
173830,000000173830.jpg,6.316534042358398,2,0.4194217765989662,162,0.324,mid_low,clean,"The image captures a person skiing down a snowy slope, wearing a helmet for safety. The skier is focused on the ground, possibly preparing to make a turn. The skier is wearing a black jacket, which provides warmth and protection from the cold weather.

The skier is also equipped with a pair of skis, which are visible beneath them as they glide down the slope. The scene is set against a",0.0,False,2,0
226408,000000226408.jpg,6.316539287567139,2,0.4368708141236763,163,0.326,mid_low,clean,"The image features a young girl lying on a bed, surrounded by stuffed animals. She is holding a stuffed animal in her arms, and there are several other stuffed animals scattered around her. The girl appears to be enjoying her time with the stuffed animals, creating a cozy and playful atmosphere.",0.0,False,2,0
427997,000000427997.jpg,6.316550254821777,2,0.4263270251428206,164,0.328,mid_low,clean,"The image features a woman standing on a tennis court, holding a tennis racket and preparing to play. She is wearing a white dress, which is typical attire for female tennis players. The tennis court is surrounded by a crowd of people, who are likely spectators or fellow players.

There are several chairs placed around the court, possibly for the audience or for players to rest during breaks. The scene captures the excitement and anticipation of a tennis",0.0,False,2,0
352760,000000352760.jpg,6.316957473754883,2,0.4075534982546488,165,0.33,mid_low,clean,"The image captures a skier in mid-air, performing a jump on a ski slope. The skier is wearing a yellow outfit, and their skis are clearly visible as they soar through the air. The skier's arms are outstretched, and their legs are slightly bent, showcasing their skill and control during the jump. The scene is set against a backdrop of a cloudy sky, adding to the excitement of the",0.0,False,2,0
249643,000000249643.jpg,6.316986083984375,2,0.4250531026860428,166,0.332,mid_low,clean,"The image features a train station with a train parked on the tracks. The train is positioned on the left side of the image, occupying a significant portion of the scene.

There are several people in the image, with one person standing close to the train, and others scattered around the station. Some of the people are located near the center of the image, while others are positioned closer to the right side.

In addition to the train and people",0.0,False,2,0
365098,000000365098.jpg,6.317207336425781,2,0.423063321251708,167,0.334,mid_low,clean,"The image features a small boat floating on the water, with a person sitting inside. The boat is positioned in the middle of the scene, and the person appears to be enjoying the ride. The water appears to be calm, providing a serene atmosphere for the boat's journey.",0.5,True,2,1
429690,000000429690.jpg,6.317216396331787,2,0.4337437807934269,168,0.336,mid_low,clean,"The image captures a baseball game in progress, with a man in the center of the scene swinging a baseball bat at a ball. The ball is in the air, close to the batter. 

There are several other people in the scene, including teammates and opponents, as well as some spectators. Some of the people are standing near the batter, while others are scattered around the field. A bench can be seen in the background, likely",0.0,False,4,0
198489,000000198489.jpg,6.317259311676025,2,0.4227577076986395,169,0.338,mid_low,clean,"The image features a young girl playing with a pink umbrella on a sidewalk. She is standing on the sidewalk, holding the umbrella in her hand. The scene also includes a car parked in the background, as well as a potted plant nearby. The little girl appears to be enjoying her time outdoors, playing with the umbrella.",0.0,False,4,0
213171,000000213171.jpg,6.317322731018066,2,0.4140087793354097,170,0.34,mid_low,clean,"The image features a young baseball player standing on a field, wearing a baseball uniform. He is holding a baseball glove in his hand, ready to catch the ball. The player is positioned in the center of the scene, with the glove visible in the lower part of the image.

In the background, there is a car parked, likely belonging to one of the spectators or team members. The scene also includes a bench located towards the left",0.6,True,5,3
125850,000000125850.jpg,6.317352771759033,2,0.4380596336506275,171,0.342,mid_low,clean,"The image features a small gray cat curled up and sleeping inside a bowl. The bowl is placed on a wooden table, and the cat appears to be comfortably resting in the bowl. The scene is cozy and endearing, showcasing the cat's ability to find a comfortable spot to sleep.",0.3333,True,3,1
51309,000000051309.jpg,6.317354202270508,2,0.4172052442905425,172,0.344,mid_low,clean,"The image features a group of horses standing together in a grassy field. There are five horses in total, with some of them being brown and black. The horses are positioned in various directions, creating a sense of depth in the scene.

In addition to the horses, there is a small horse, likely a foal, standing close to the adult horses. The foal is located on the left side of the image, near the center. The horses are all",0.0,False,1,0
576955,000000576955.jpg,6.3173604011535645,2,0.4204136952715999,173,0.346,mid_low,clean,"The image captures a young jockey riding a brown horse through a water obstacle, possibly during a competition. The horse and rider are the main focus of the scene, with the horse galloping through the water.

In the background, there are several people watching the event, some of them standing close to the water obstacle, while others are further away. A bench can also be seen in the scene, possibly for spectators to sit and",0.3333,True,3,1
567886,000000567886.jpg,6.317401885986328,2,0.4306943563713103,174,0.348,mid_low,clean,"The image features a person sitting on the floor, with their feet propped up on a pair of black flip-flops. The person is surrounded by various items, including a teddy bear, a pair of scissors, and a book. The teddy bear is placed close to the person, while the scissors are located further away. The book is situated near the person, possibly indicating that they were reading or working on a project.",0.4,True,5,2
220584,000000220584.jpg,6.31755256652832,2,0.4152676896779366,175,0.35,mid_low,clean,"The image features a man wearing a wetsuit, skillfully riding a surfboard on a wave in the ocean. He is lying on his stomach, maintaining balance as he glides through the water. The surfer is the main focus of the scene, with the surfboard clearly visible beneath him. The ocean waves surrounding the surfer create an exciting and dynamic atmosphere.",0.0,False,2,0
67180,000000067180.jpg,6.3176774978637695,2,0.4163093941272184,176,0.352,mid_low,clean,"The image features a woman sitting on a wooden bench, wearing a hat and a green jacket. She is positioned in the middle of the bench, with her legs crossed. The bench is located near a stone wall, which adds to the overall atmosphere of the scene.",0.0,False,2,0
465129,000000465129.jpg,6.317746162414551,2,0.430043791912012,177,0.354,mid_low,clean,"The image features a person, likely a woman, standing in a kitchen and holding a coffee cup. She is positioned under a light fixture, which is hanging from the ceiling. The kitchen is well-equipped with various appliances, including a refrigerator, an oven, a sink, and a microwave.

There are also several cups placed around the kitchen, as well as a bowl and a banana.",0.125,True,8,1
158660,000000158660.jpg,6.318082809448242,2,0.429145653206217,178,0.356,mid_low,clean,"The image features a dining table with a variety of fruits and pastries on display. There are several apples placed on the table, with some of them being green. In addition to the apples, there are bananas, a bowl of fruit, and a bowl of pastries.

A person is visible in the background, possibly attending to the food display or preparing the meal. The table is surrounded by chairs, with one",0.3333,True,3,1
119365,000000119365.jpg,6.318231582641602,2,0.4356849803948512,179,0.358,mid_low,clean,"The image features a young girl sitting at a table, using a laptop computer. She is focused on the screen, which displays a variety of images. Another person is also present in the scene, standing near the laptop.

In addition to the laptop, there are two cell phones in the scene, one located near the laptop and the other further away. A chair is visible in the background, and a TV can be seen in the upper right corner of the image.",0.6,True,5,3
209613,000000209613.jpg,6.31827449798584,2,0.4263480949432385,180,0.36,mid_low,clean,"The image features a group of sheep standing together in a grassy field. There are at least nine sheep visible in the scene, with some of them standing closer to the foreground and others further back. The sheep are dispersed throughout the field, creating a sense of unity among the animals.",0.0,False,1,0
280918,000000280918.jpg,6.3182783126831055,2,0.4326853719076143,181,0.362,mid_low,clean,"The image features two women standing in a kitchen, smiling and posing for a picture. They are both wearing glasses and are surrounded by various kitchen items.

In the kitchen, there is a stove with a pot on it, a bowl placed nearby, and a spoon. Additionally, there are two bottles, one located on the left side of the kitchen and the other on the right side. A knife can also be seen on the",0.5,True,4,2
287959,000000287959.jpg,6.318404674530029,2,0.433665793353051,182,0.364,mid_low,clean,"The image features a delicious-looking meatball sandwich, which is cut in half. The sandwich is placed on a dining table, and the meatballs are visible in the middle of the sandwich. The sandwich is accompanied by a side of meatballs, which are placed on the table as well. The overall presentation of the sandwich and meatballs is appetizing and inviting.",0.5,True,2,1
236166,000000236166.jpg,6.318465232849121,2,0.4390669135553759,183,0.366,mid_low,clean,"The image features a man wearing a hat and holding a small white dog in his arms. The man is dressed in a uniform, possibly a military uniform, and is affectionately holding the dog close to his chest. The scene appears to be a tender moment between the man and the dog.",0.0,False,2,0
232348,000000232348.jpg,6.318569183349609,2,0.4297971336112586,184,0.368,mid_low,clean,"The image features a kitchen counter with a toaster oven sitting on top of it. The toaster oven is silver in color and is placed on the counter, ready for use. The counter is also equipped with an electrical outlet, which is located near the toaster oven.

In the background, there is a sink visible, and a bowl can be seen placed on the counter. Additionally, there is a cup placed on the counter,",0.8333,True,6,5
548339,000000548339.jpg,6.3186845779418945,2,0.4231010944052427,185,0.37,mid_low,clean,"The image captures a young boy in the middle of a baseball game, swinging a baseball bat with determination. He is wearing a baseball uniform and is surrounded by several other people, including teammates and opponents.

In the background, there are multiple benches, likely for the players to sit on during the game. A bottle can be seen placed on one of the benches. The scene is lively, with everyone focused on the on",0.25,True,4,1
499622,000000499622.jpg,6.318713188171387,2,0.4143961481515498,186,0.372,mid_low,clean,"The image features a police officer riding a motorcycle down a street. The officer is wearing a helmet and is positioned in the middle of the scene. The motorcycle is prominently visible, occupying a large portion of the image.

In the background, there are two cars parked on the side of the street. One car is located on the left side of the image, while the other car is parked further back on the right side",0.5,True,2,1
168593,000000168593.jpg,6.318732261657715,2,0.434945765282492,187,0.374,mid_low,clean,"The image features a room with two white refrigerators placed next to each other. One refrigerator is positioned closer to the left side of the room, while the other is located more towards the center. A chair is situated in the right corner of the room, and a window can be seen in the background. The room appears to be a combination of a kitchen and a living space.",0.0,False,2,0
385190,000000385190.jpg,6.318760871887207,2,0.4266108314131328,188,0.376,mid_low,clean,"The image features a street with a large mural painted on the side of a building. The mural is quite colorful and captures the attention of passersby. There are several people walking along the street, with some closer to the mural and others further away.

In addition to the people, there are two bicycles parked on the sidewalk, one near the center of the scene and the other towards the right side. A traffic light can",0.0,False,2,0
250758,000000250758.jpg,6.318841457366943,2,0.4215557726635308,189,0.378,mid_low,clean,"The image features a zebra standing in a grassy field. The zebra is the main focus of the scene, occupying a large portion of the image. The grassy field is surrounded by a fence, which indicates that the zebra is in a confined area, such as a zoo or a wildlife reserve.",0.0,False,1,0
100428,000000100428.jpg,6.318910598754883,2,0.4332309508693435,190,0.38,mid_low,clean,"The image features two men in a room, with one man holding a tie around the other man's neck. The man with the tie is making a funny face, while the other man appears to be in distress. The scene is set in front of a mirror, which adds to the comedic atmosphere. The two men are the main focus of the image, with the tie being the central element of the scene.",0.0,False,2,0
121417,000000121417.jpg,6.318937301635742,2,0.423951350062013,191,0.382,mid_low,clean,"The image features a woman sitting on a bench, holding a pink umbrella over her head. She is talking on her cell phone while seated. The bench is located on the side of a street, and there is a handbag placed nearby.

In the background, there are two other people, one standing closer to the left side of the image and the other person further to the right. Additionally, there is a car parked in the background",0.1667,True,6,1
327306,000000327306.jpg,6.318950653076172,2,0.4366927719102809,192,0.384,mid_low,clean,"The image features a skateboarder performing a trick on a cement ledge. The skateboarder is captured in mid-air, showcasing their skill and balance. The skateboard is visible beneath the skateboarder, adding to the dynamic nature of the scene. The image is in black and white, giving it a classic and timeless feel.",0.0,False,1,0
256518,000000256518.jpg,6.318963050842285,2,0.4406445072158156,193,0.386,mid_low,clean,"The image features a dining table with a white plate filled with a variety of food items. The plate contains a breakfast meal, including eggs, toast, and potatoes. There are two cups on the table, one near the top left corner and the other near the top right corner.

In addition to the plate, there are two sandwiches on the table, one located near the top left corner and the other near the top right corner. A",0.0,False,1,0
245915,000000245915.jpg,6.318980693817139,2,0.425660799872067,194,0.388,mid_low,clean,"The image features a herd of elephants walking through a river, with some of them partially submerged in the water. There are at least 11 elephants visible in the scene, with some of them closer to the water's edge and others further in the river. The elephants are spread out along the river, creating a sense of depth and movement in the scene.",0.0,False,0,0
426329,000000426329.jpg,6.319030284881592,2,0.4243655978283231,195,0.39,mid_low,clean,"The image features a display case filled with a variety of delicious desserts. There are numerous cakes, each with different flavors and toppings. Some of the cakes are placed in the middle of the display, while others are positioned towards the edges.

In addition to the cakes, there are a few donuts scattered throughout the display, adding to the assortment of sweet treats. The display case is located in a store, likely",0.0,False,0,0
153529,000000153529.jpg,6.319128513336182,2,0.4220094073892699,196,0.392,mid_low,clean,"The image features a train station with a woman standing prominently in the foreground. She is holding a suitcase and a backpack, likely preparing for a trip. There are several other people in the scene, some of them also holding luggage.

In the background, there are two suitcases, one near the center of the image and the other towards the right side. Additionally, there are two backpacks, one located near the center and",0.25,True,4,1
347265,000000347265.jpg,6.319170951843262,2,0.4268630424161415,197,0.394,mid_low,clean,"The image features a woman wearing a pink jacket, standing on a snowy trail surrounded by trees. She is holding ski poles and appears to be enjoying her time in the snowy forest. The woman is the main focus of the scene, with the trees and snowy trail providing a picturesque winter setting.",0.0,False,2,0
343934,000000343934.jpg,6.319171905517578,2,0.424602061525291,198,0.396,mid_low,clean,"The image features a blue motorcycle parked in front of a building with graffiti on the walls. The motorcycle is positioned on the sidewalk, and it appears to be the main focus of the scene. The graffiti on the walls adds a vibrant and urban atmosphere to the setting.",0.0,False,1,0
11149,000000011149.jpg,6.319192409515381,2,0.4277652896652306,199,0.398,mid_low,clean,"The image features a street scene with several bicycles parked along the sidewalk. There are three bicycles in the foreground, with one being a yellow bicycle, and the other two being black bicycles. In the background, there is another bicycle parked further away.

A person can be seen in the scene, possibly walking by or preparing to ride one of the bicycles. Additionally, there is a motorcycle",0.0,False,3,0
89648,000000089648.jpg,6.319215774536133,2,0.4272146500911156,200,0.4,mid_low,clean,"The image depicts a group of people sitting in chairs, each focused on their cell phones. There are at least nine people in the scene, with some sitting closer together and others more spread out. The chairs are arranged in various positions, with some people sitting on the left side, others in the middle, and a few on the right side.

In addition to the people and chairs, there are two cell phones visible in the scene.",0.0,False,1,0
335328,000000335328.jpg,6.3192315101623535,2,0.423887118977156,201,0.402,mid_low,clean,"The image features a man and a young boy enjoying a day at the beach. The man is wearing a wetsuit, while the boy is wearing a black wetsuit. They are both riding surfboards in the ocean, with the man on the left side of the image and the boy on the right side.

The waves are relatively small, providing a safe and fun environment for the two surfers. The scene captures the essence",0.0,False,1,0
243199,000000243199.jpg,6.319287300109863,2,0.4426785280412465,202,0.404,mid_low,clean,"The image features a laptop computer placed on a bed, with the screen turned on. The laptop is positioned towards the right side of the bed, occupying a significant portion of the space. The bed appears to be a quilted bedspread, adding a cozy touch to the scene.",0.3333,True,3,1
238410,000000238410.jpg,6.31930685043335,2,0.4255478040167731,203,0.406,mid_low,clean,"The image depicts a group of people gathered around a dining table in an outdoor setting. There are several chairs placed around the table, and some people are sitting on them. The table is filled with various items, including wine glasses, cups, and bottles.

In addition to the wine glasses, there are multiple cups scattered around the table. Some of the people are holding wine glasses, while others have cups. A",0.0,False,2,0
162858,000000162858.jpg,6.319350719451904,2,0.4224448007284868,204,0.408,mid_low,clean,"The image depicts a busy street filled with traffic, including cars, a bicycle, and a motorcycle. There are multiple traffic lights along the street, ensuring the smooth flow of traffic. The street is lined with trees, providing a pleasant atmosphere.

In the scene, there are several cars, with some positioned closer to the foreground and others further back. A bicycle is visible near the left side of the image, while a",0.5,True,2,1
535523,000000535523.jpg,6.319360733032227,2,0.4289182809783348,205,0.41,mid_low,clean,"The image features a large machine, likely a donut maker, in the process of making donuts. The machine is filled with donuts, and they are being produced in a continuous flow. There are several donuts in various stages of production, with some closer to the machine and others further away.

In the scene, there are also two people present. One person is standing near the left side of the image, while the other person is located on the right",0.0,False,2,0
561256,000000561256.jpg,6.319403648376465,2,0.4314959459611079,206,0.412,mid_low,clean,"The image features a woman wearing a dress and a hat, standing in a bathroom. She is holding a camera in her hand, possibly taking a selfie or capturing a moment. The bathroom has a sink and a mirror, which is visible in the background. The woman appears to be the main focus of the scene.",0.0,False,2,0
503855,000000503855.jpg,6.3194122314453125,2,0.4211930604318111,207,0.414,mid_low,clean,"The image features a park with two yellow umbrellas placed on the grass. The umbrellas are positioned close to each other, providing shade for those who might be sitting nearby.

There are several people in the park, some of them carrying handbags. A few people are standing close to the umbrellas, while others are scattered throughout the park. The scene appears to be a lively gathering of people enjoying the out",0.0,False,1,0
268000,000000268000.jpg,6.319446563720703,2,0.4333784828746772,208,0.416,mid_low,clean,"The image features a train traveling down the tracks, passing under a bridge. The train is positioned in the middle of the scene, with the tracks extending from the left to the right side. The bridge is located above the train, providing shelter from the elements.

In addition to the train, there are two traffic lights visible in the scene. One is located near the left side of the image, while the other is positioned closer to the center. The presence",0.0,False,1,0
325031,000000325031.jpg,6.319518566131592,2,0.4317785601446881,209,0.418,mid_low,clean,"The image features a large white elephant statue in a park, surrounded by a crowd of people. The elephant statue is the main focus of the scene, with its intricate design and impressive size.

There are numerous people scattered throughout the park, admiring the elephant statue and enjoying the outdoor setting. Some individuals are closer to the elephant, while others are further away, creating a lively atmosphere in the park.",0.0,False,2,0
134034,000000134034.jpg,6.319523811340332,2,0.4371741124553913,210,0.421,mid_low,clean,"The image features a fenced-in field where two horses are grazing on the grass. One horse is located on the left side of the field, while the other is on the right side. The field is surrounded by a wooden fence, providing a secure environment for the horses.

In the background, there is a house visible, adding to the overall scenery of the scene.",0.0,False,1,0
137294,000000137294.jpg,6.319523811340332,2,0.4309741256556354,210,0.421,mid_low,clean,"The image features a man wearing a black glove, reaching into an open oven to take out some food. The oven is located in the middle of the scene, with the man standing close to it.

In the background, there are two dining tables, one on the left side and the other on the right side of the image. A chair is also visible on the right side of the scene. Additionally, there are two other people in the background",0.5,True,4,2
398377,000000398377.jpg,6.319561004638672,2,0.4279941725901008,212,0.424,mid_low,clean,"The image features three women sitting on a bench, each with their own handbag. One woman is on the left side of the bench, another is in the middle, and the third is on the right side. They appear to be waiting for something, possibly a train, as they sit close together.

There are two handbags visible in the scene. One handbag is placed near the left woman, while the other handbag is located near the right",0.5,True,4,2
