image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
89697,000000089697.jpg,6.312209129333496,1,0.4365791500478123,98,0.196,low_entropy,clean,"The image features a man and a woman sitting on a park bench, engaged in a conversation. They are positioned close to each other, with the woman on the left side of the bench and the man on the right. The bench is located in the middle of the scene.

In the background, there are several potted plants scattered throughout the area, adding a touch of greenery to the scene. The plants are placed at various distances from the ben",0.0,False
96549,000000096549.jpg,6.312344551086426,1,0.4206239630566381,99,0.198,low_entropy,clean,"The image features a large white and blue EgyptAir airplane parked on the runway. The airplane is positioned in the middle of the scene, with its wings extending from the left to the right side. The airplane is surrounded by a few smaller airplanes, which are located in the background.

In addition to the airplanes, there are two traffic lights visible in the scene. One is located near the center of the image, while",0.0,False
46378,000000046378.jpg,6.31235408782959,1,0.4340774629182741,100,0.2,low_entropy,clean,"The image features a cat lying on the ground, with a dead bird in its mouth. The cat is positioned towards the left side of the scene, while the bird is located towards the right side. The cat appears to be enjoying its meal, as it is eating the bird.",0.0,False
439426,000000439426.jpg,6.312564849853516,1,0.4240767016790959,101,0.202,low_entropy,clean,"The image features a person holding a glazed doughnut in their hand. The doughnut is placed in the center of the scene, with the person's hand positioned on the left side. The person is standing on a tiled floor, which is visible in the background.",0.0,False
361571,000000361571.jpg,6.312618255615234,1,0.418907646448395,102,0.204,low_entropy,clean,"The image features a brown dog wearing a hat, standing in a grassy field. The dog appears to be smiling, possibly enjoying the outdoors. The hat is placed on the dog's head, adding a playful touch to the scene. The dog is the main focus of the image, with the grassy field surrounding it.",0.0,False
325838,000000325838.jpg,6.312705993652344,1,0.432789821713098,103,0.206,low_entropy,clean,"The image features a woman sitting at a table, using a laptop computer. She is surrounded by multiple chairs, with one chair placed in front of her and another chair located to the right. There are also two more chairs in the background.

In addition to the laptop, there is a mouse placed on the table, close to the woman. A cell phone can be seen on the table as well, slightly to the right of the laptop. The scene appears to",0.1667,True
120420,000000120420.jpg,6.312747955322266,1,0.41889861634047,104,0.208,low_entropy,clean,"The image features a man holding a cell phone up to his face, taking a picture. He is wearing a green shirt and appears to be enjoying the moment. There are several other people in the background, some of whom are carrying handbags.

In the scene, there are two benches, one located in the middle of the background and the other towards the right side. Additionally, there are two umbrellas, one near the top left",0.0,False
458325,000000458325.jpg,6.312836647033691,1,0.4288221581505095,105,0.21,low_entropy,clean,"The image depicts a busy city street filled with cars and people. A man is riding a skateboard down the middle of the street, while several other people are walking around, some of them carrying handbags.

There are multiple cars parked or driving along the street, with some cars closer to the foreground and others further back. Traffic lights can be seen at various points along the street, ensuring the smooth flow of traffic.",0.0,False
271457,000000271457.jpg,6.312893867492676,1,0.4423007714809583,106,0.212,low_entropy,clean,"The image features a wooden bench situated near a body of water, possibly a lake or a river. The bench is surrounded by tall, dry grass, creating a serene atmosphere. The bench is positioned in the foreground, with the water in the background. The scene is captured in a black and white photo, which adds a timeless and nostalgic feel to the image.",0.0,False
269316,000000269316.jpg,6.312922477722168,1,0.4268850507284961,107,0.214,low_entropy,clean,"The image captures a group of men playing a game of frisbee in a field. There are at least five men actively participating in the game, with one man running towards the frisbee, which is located in the upper left part of the field. The other men are spread out across the field, either preparing to catch the frisbee or waiting for their turn.

The men are wearing various types of clothing,",0.0,False
578093,000000578093.jpg,6.313016414642334,1,0.434888785833102,108,0.216,low_entropy,clean,"The image features a train station with a blue and yellow train parked on the tracks. The train is positioned near the center of the scene. There are several people scattered throughout the station, likely waiting for their train or just passing by.

In addition to the train, there are two benches visible in the station, one located near the left side of the image and the other towards the right side. The presence of these benches suggests that the station is designed",0.0,False
400044,000000400044.jpg,6.313058853149414,1,0.4120813495241123,109,0.218,low_entropy,clean,"The image captures a thrilling moment of a snowboarder performing a trick in mid-air. The snowboarder is in the middle of the jump, with their snowboard clearly visible. The scene is set against a backdrop of a tall building, adding to the urban atmosphere of the location. The snowboarder's skill and daring are evident as they soar through the air.",0.0,False
38210,000000038210.jpg,6.313122749328613,1,0.4189359094319647,110,0.22,low_entropy,clean,"The image features a snowy landscape with a man wearing a red and white outfit, possibly a ski suit, standing on skis. He is the main focus of the scene. Another person can be seen in the background, but they are not the main subject.

There are two sets of skis visible in the image. One set is located near the main subject, while the other set is positioned further back in the scene. The snowy environment suggests",0.0,False
350019,000000350019.jpg,6.313129425048828,1,0.4279522278441265,111,0.222,low_entropy,clean,"The image features a young boy standing in a kitchen, holding a suitcase. The suitcase is open, revealing its contents. The boy appears to be looking at the suitcase, possibly preparing for a trip or organizing his belongings.

The kitchen is equipped with a refrigerator on the left side of the room, and a sink can be seen in the background. The scene is set in a cozy, homey environment.",0.5,True
117197,000000117197.jpg,6.313163757324219,1,0.4218857837446767,112,0.224,low_entropy,clean,"The image features a woman sitting on a brick walkway, talking on her cell phone. She is positioned near the center of the scene. The walkway is surrounded by greenery, including bushes and a potted plant.

There are several benches in the area, with one located close to the woman and two others further away. A handbag can be seen placed on the ground near the woman, possibly belonging to her. The scene is set in an",0.5,True
157046,000000157046.jpg,6.313238143920898,1,0.4242341846583607,113,0.226,low_entropy,clean,"The image features a person holding a Wii remote, interacting with a projected video game. The person is standing in front of a large screen, which displays the game. The Wii remote is being used to control the game, making it an engaging and immersive experience. The person appears to be enjoying the game, as they are actively involved in the activity.",0.3333,True
232244,000000232244.jpg,6.313342571258545,1,0.413017858845729,114,0.228,low_entropy,clean,"The image features a large elephant with a red blanket covering its back. The elephant is standing in a forest, surrounded by trees. The blanket is adorned with a colorful design, adding a vibrant touch to the scene. The elephant appears to be calmly standing in the woods, possibly enjoying the natural surroundings.",0.0,False
458054,000000458054.jpg,6.313359260559082,1,0.4321091798618722,115,0.23,low_entropy,clean,"The image features a row of white toilets placed outdoors in a wooded area. There are a total of nine toilets in the scene, with some of them appearing to be broken or damaged. The toilets are arranged in a line, with some of them being closer to the foreground and others further back in the scene. The setting is a mix of natural elements, such as trees and grass, and man-made objects, like the",1.0,True
43314,000000043314.jpg,6.313392162322998,1,0.4322839430372581,116,0.232,low_entropy,clean,"The image captures a thrilling moment of a skier racing down a snowy slope. The skier is leaning forward, demonstrating their skill and speed. The skier is wearing a backpack, which is visible as they navigate the course.

The scene is set against a mountainous backdrop, with the skier positioned in the middle of the image. The skis are clearly visible, with one set of skis located on the left",0.0,False
494759,000000494759.jpg,6.313464164733887,1,0.4196514069778369,117,0.234,low_entropy,clean,"The image features a group of people standing on a sandy beach, flying a colorful kite together. The kite is soaring high in the sky, with the people gathered around it, enjoying the outdoor activity. There are at least five people visible in the scene, with some standing closer to the kite and others further away. The beach setting provides a perfect environment for this fun and engaging activity.",0.0,False
52007,000000052007.jpg,6.313887596130371,1,0.4271145812227592,118,0.236,low_entropy,clean,"The image features a yellow double-decker bus parked on the side of the road. There are several people around the bus, with some standing close to it and others further away. One person is standing near the bus, while another is walking past it.

In addition to the bus, there are two benches visible in the scene, one located near the left side of the image and the other on the right side. A handbag can also be seen placed",0.3333,True
520324,000000520324.jpg,6.313928604125977,1,0.4116532274047494,119,0.238,low_entropy,clean,"The image features a small airplane parked on a runway. The airplane is positioned in the middle of the scene, with a truck nearby, likely used for refueling or maintenance purposes. The truck is located on the left side of the airplane, and it appears to be a fuel truck.

In the background, there are trees visible, adding to the overall atmosphere of the scene. The airplane and the truck together create",0.5,True
530624,000000530624.jpg,6.313993453979492,1,0.4208956876376278,120,0.24,low_entropy,clean,"The image features a brown dog lying on a bed, covered by a blanket. The dog is comfortably resting under the blanket, which provides a cozy and warm environment. The bed is covered with a flowery comforter, adding a touch of color and pattern to the scene.",0.0,False
452321,000000452321.jpg,6.314052581787109,1,0.4291702516222853,121,0.242,low_entropy,clean,"The image features a red bus parked at a bus stop, likely waiting for passengers to board. The bus is positioned in the middle of the scene, occupying a significant portion of the image.

There are several people in the vicinity of the bus stop, with some standing closer to the bus and others further away. A bench can be seen near the bus stop, providing a place for passengers to sit while waiting for the bus.

In addition",0.6667,True
377635,000000377635.jpg,6.314089775085449,1,0.4260952244204053,122,0.244,low_entropy,clean,"The image captures a young man skillfully performing a trick on his skateboard at a skate park. He is in the air, jumping over a ramp, showcasing his talent.

There are several other people in the background, possibly watching the skateboarder or waiting for their turn to perform tricks. The skate park is surrounded by trees, providing a pleasant atmosphere for the skateboarders.",0.0,False
309484,000000309484.jpg,6.314098358154297,1,0.4284597435097098,123,0.246,low_entropy,clean,"The image features a dog with a toothbrush in its mouth, being brushed by a person. The dog is lying on a bed, and the person is standing nearby, attending to the dog's dental hygiene. The scene is quite playful, as the toothbrush appears to be a toy, adding a fun element to the interaction between the person and the dog.",0.25,True
147338,000000147338.jpg,6.314099311828613,1,0.4229789338162618,124,0.248,low_entropy,clean,"The image features a yellow fire hydrant with a face drawn on it, giving it a funny and quirky appearance. The fire hydrant is located on the side of the road, surrounded by various vehicles.

There are two cars parked nearby, one on the left side of the fire hydrant and the other further back on the right side. Additionally, there are two trucks in the scene, one parked behind the fire hydrant and the",0.0,False
581781,000000581781.jpg,6.31411600112915,1,0.430753552602945,125,0.25,low_entropy,clean,"The image showcases a fruit stand at a market, featuring a variety of fruits on display. There are numerous bunches of bananas, with some placed in the foreground and others in the background. In addition to the bananas, there are several apples and oranges arranged throughout the stand.

A price sign is visible, indicating the cost of the fruits. The fruit stand is well-stocked, offering a wide selection of fresh produce for customers",0.0,False
248400,000000248400.jpg,6.314149379730225,2,0.4452506470713598,126,0.252,mid_low,clean,"The image features a man standing in a kitchen, holding a pizza box with a pizza inside. The pizza appears to be a large, thin crust pizza. The kitchen is equipped with a sink, a refrigerator, and a microwave.

There are several potted plants in the room, with one placed near the sink, another close to the refrigerator, and the third one located near the microwave.",0.6,True
117492,000000117492.jpg,6.314265251159668,2,0.4345904483642531,127,0.254,mid_low,clean,"The image depicts a lively scene of a large group of people, including both adults and children, gathered in a park. They are walking together, possibly participating in a fun event or simply enjoying the outdoors.

There are several people scattered throughout the scene, with some standing closer to the foreground and others further back. A few individuals are carrying handbags, which can be seen in the middle of the group.

In",0.0,False
231580,000000231580.jpg,6.314266204833984,2,0.4150051172038633,128,0.256,mid_low,clean,"The image features a man standing in front of a cow, possibly giving a presentation or demonstration. The man is wearing a blue jacket, and the cow is positioned behind him. There are several people in the scene, including a young girl and a woman, who are watching the man and the cow.

In the background, there is a dining table with a bottle placed on it. The scene appears to be set outdoors, with a",0.25,True
53624,000000053624.jpg,6.314366340637207,2,0.4263240153338196,129,0.258,mid_low,clean,"The image features a large elephant standing in a watering hole, surrounded by rocks. The elephant is drinking water from the pond, and there are several people nearby, observing the scene. Some of the people are closer to the elephant, while others are further away, watching the elephant as it quenches its thirst.",0.0,False
376093,000000376093.jpg,6.314371109008789,2,0.4322645273611842,130,0.26,mid_low,clean,"The image depicts a group of people gathered around a dining table, enjoying a meal together. There are at least six people in the scene, with some sitting and others standing. They are sharing pizza, with at least two pizzas visible on the table.

Various cups and bowls are placed on the table, suggesting that the group is having drinks and possibly other food items as well. A bottle can be seen on",0.25,True
515577,000000515577.jpg,6.314401626586914,2,0.4284054862976655,131,0.262,mid_low,clean,"The image features two people skiing on a snowy hill. Both skiers are wearing skis and appear to be enjoying their time on the snow-covered slope. The skiers are positioned close to each other, with one person slightly ahead of the other. The scene captures the essence of winter sports and the excitement of skiing together.",0.0,False
404191,000000404191.jpg,6.314477920532227,2,0.4465352530716204,132,0.264,mid_low,clean,"The image features a white refrigerator with a large number of magnets covering its surface. The magnets are arranged in various patterns, creating a visually interesting scene. The refrigerator is situated in a kitchen, and the magnets are placed all over the appliance, from the top to the bottom. The magnets come in different shapes and sizes, adding a unique touch to the refrigerator's appearance.",0.0,False
94185,000000094185.jpg,6.314495086669922,2,0.4335906772477689,133,0.266,mid_low,clean,"The image features a large black teddy bear standing in front of a store, possibly a toy store. The teddy bear is holding a sign, which reads ""Build a Bear."" The storefront is adorned with various stuffed animals, including multiple teddy bears, placed in different positions.

In addition to the teddy bears, there are several other stuffed animals scattered throughout the scene. A clock can be seen hanging on the wall",0.6667,True
453001,000000453001.jpg,6.314540386199951,2,0.4220559471550757,134,0.268,mid_low,clean,"The image features two women standing outside, each holding a suitcase. They appear to be preparing for a trip or returning from one. The women are positioned close to each other, with one woman standing slightly behind the other.

The scene is set in a garden, with a bench visible in the background. The bench is located on the right side of the image, providing a place for the women to sit and relax. The overall atmosphere suggests a le",0.0,False
243867,000000243867.jpg,6.314599990844727,2,0.4320419511359708,135,0.27,mid_low,clean,"The image features a large white bus parked next to a silver car on the side of the road. The bus is positioned on the left side of the scene, while the car is on the right side. The bus appears to be a tour bus, as it is quite large compared to the car. The scene is set in a parking lot, with the bus and car occupying the majority of the space.",0.0,False
125472,000000125472.jpg,6.314628601074219,2,0.4290541362522705,136,0.272,mid_low,clean,"The image features a young man performing a trick on a skateboard. He is in the air, jumping over the skateboard, which is placed on the ground. The skateboarder is wearing a green shirt, and the scene is set against a blue sky. The skateboard is positioned towards the left side of the image, with the skateboarder's feet hovering above it.",0.0,False
415882,000000415882.jpg,6.314630031585693,2,0.4377991822433285,137,0.274,mid_low,clean,"The image is a black and white photograph of a woman lying in bed. She is wearing a dress and appears to be resting or sleeping. The bed occupies the majority of the scene, with the woman positioned towards the left side.

In the room, there is a clock on the right side of the bed, and a vase can be seen placed nearby. The overall atmosphere of the photograph suggests a cozy and intimate setting.",0.5,True
427649,000000427649.jpg,6.314700126647949,2,0.4316224663567111,138,0.276,mid_low,clean,"The image features a small sailboat floating on a large body of water, possibly a lake. The boat is situated in the middle of the scene, with the water surrounding it. The boat is the main focus of the image, and it appears to be the only boat in the water. The serene atmosphere suggests a peaceful day on the water.",0.0,False
217753,000000217753.jpg,6.314727783203125,2,0.4334598340057982,139,0.278,mid_low,clean,"The image showcases a variety of fruits displayed in different containers. There are multiple apples, with some placed in boxes and others in baskets. The apples are spread across the scene, with some near the top left corner, others in the middle, and a few more towards the bottom right corner.

In addition to the apples, there are several oranges arranged in the scene. Some oranges are placed in boxes, while others are found in",0.0,False
48396,000000048396.jpg,6.31489372253418,2,0.4387811096525753,140,0.28,mid_low,clean,"The image features a woman and a young boy standing in a kitchen, both holding knives. The woman is on the left side of the image, while the boy is on the right side. They appear to be preparing food together.

The kitchen is equipped with a dining table in the background, and a chair is placed nearby. There are two bowls on the table, one closer to the woman and the other near the boy. A spoon can",0.25,True
1993,000000001993.jpg,6.315020561218262,2,0.4288380220158728,141,0.282,mid_low,clean,"The image features a cozy bedroom with a large bed situated in the middle of the room. The bed is adorned with a colorful, multi-colored comforter, adding a vibrant touch to the space. A chair is placed near the bed, providing a comfortable seating area.

In addition to the bedroom furniture, there is a dining table located towards the left side of the room. A window can be seen in",0.0,False
256195,000000256195.jpg,6.315034866333008,2,0.4249194352692869,142,0.284,mid_low,clean,"The image features a red and yellow train traveling down the tracks. The train is quite large, occupying a significant portion of the scene. The train is moving through a station, with a platform visible in the background.

There are several people in the scene, with some standing close to the train and others further away. One person is located near the left side of the image, while two others are positioned closer to the center. Another person is standing near the",0.5,True
785,000000000785.jpg,6.315053462982178,2,0.4192528023758627,143,0.286,mid_low,clean,"The image features a woman wearing a red jacket, skiing down a snowy slope. She is holding ski poles in her hands, maintaining balance and control as she glides through the snow. The woman appears to be enjoying her time on the slopes.

In the background, there are several other people scattered across the scene, possibly skiing or snowboarding as well. The presence of multiple people suggests that this is a popular ski",0.0,False
274460,000000274460.jpg,6.315054893493652,2,0.4321662845698747,144,0.288,mid_low,clean,"The image features a group of people gathered on a sandy beach, with some of them holding surfboards. There are at least 13 people in the scene, with some standing closer to the water and others further back on the beach.

There are three surfboards visible in the scene, with one located near the left side of the image, another in the middle, and the third one on the right side. The people are standing in various positions,",0.0,False
580294,000000580294.jpg,6.315303802490234,2,0.4336044159343111,145,0.29,mid_low,clean,"The image features a woman standing in a kitchen, preparing food on the stove. She is cooking pancakes, with one pancake visible on the stove. The kitchen is well-equipped with various appliances, including a sink, an oven, and a refrigerator.

In addition to the main cooking area, there are two bowls placed on the countertop, one near the sink and the other closer to",0.4,True
131938,000000131938.jpg,6.31544303894043,2,0.4228406800188495,146,0.292,mid_low,clean,"The image features a gray cat sitting on a bed, wearing a tie with a cat design on it. The cat appears to be looking at the camera, possibly posing for a picture. The tie is placed around the cat's neck, adding a unique and playful touch to the scene.",0.3333,True
431568,000000431568.jpg,6.315493583679199,2,0.4322330082226155,147,0.294,mid_low,clean,"The image features a large, freshly baked pizza sitting on a dining table. The pizza is topped with a variety of meat, including sausage, and is generously covered in cheese. The pizza is placed on a white plate, which is positioned on the table. The table is set with a checkered tablecloth, adding a cozy atmosphere to the scene.",0.0,False
130613,000000130613.jpg,6.3154988288879395,2,0.4290137341439244,148,0.296,mid_low,clean,"The image features a dining table with a plate containing a variety of food items. There are three fish, possibly anchovies, arranged on the plate, accompanied by a carrot. The carrot is placed near the center of the plate, while the fish are spread out across the plate.

In addition to the main dish, there is a knife on the table, likely used for cutting the fish or preparing the meal. The overall presentation of",0.0,False
20992,000000020992.jpg,6.315567970275879,2,0.4338756412634676,149,0.298,mid_low,clean,"The image features a woman with short hair, wearing a black shirt, and holding a hot dog in her mouth. She is eating the hot dog while looking at the camera. The woman is the main focus of the scene, and the hot dog is placed in the lower part of the image.",0.3333,True
374083,000000374083.jpg,6.3155717849731445,2,0.4433573682171396,150,0.3,mid_low,clean,"The image features a man and a young girl standing in a kitchen, preparing a cake together. The man is holding a knife, while the girl is holding a plate, ready to serve the cake. The cake is placed on a dining table, which occupies a significant portion of the scene.

In the background, there are two chairs, one on the left side and the other on the right side of the kitchen. Additionally, there",0.0,False
151857,000000151857.jpg,6.315594673156738,2,0.4269934541345605,151,0.302,mid_low,clean,"The image features a train parked at a station, with its doors open. The train is positioned on the tracks, occupying a significant portion of the scene. The train appears to be a passenger train, as it is designed for transporting people. The station itself is not visible in the image, but the train is the main focus.",0.5,True
109827,000000109827.jpg,6.315649509429932,2,0.4236390824574384,152,0.304,mid_low,clean,"The image features a large brown teddy bear sitting on the sidewalk next to a street. The teddy bear is positioned close to a tree, which is located on the left side of the scene. The street appears to be empty, with no other objects or people visible in the image.",0.6667,True
383921,000000383921.jpg,6.315730094909668,2,0.4279067905664054,153,0.306,mid_low,clean,"The image features a herd of elephants gathered around a watering hole. There are at least eleven elephants visible in the scene, with some standing closer to the water and others further away. The elephants are of various sizes, indicating a mix of adults and younger members of the herd.

The watering hole is located near a river, providing a natural source of water for the elephants. The scene captures the essence",0.0,False
121242,000000121242.jpg,6.315760135650635,2,0.4291021982551856,154,0.308,mid_low,clean,"The image features a horse-drawn carriage with two men riding in it. The horse is positioned on the right side of the carriage, and the men are seated on the left side. The carriage is traveling through a lush green field, providing a picturesque setting for the scene.

In the background, there are several cars parked or driving nearby, indicating that the location might be a mix of traditional and modern transportation methods.",0.0,False
81766,000000081766.jpg,6.315771579742432,2,0.4218999713681613,155,0.31,mid_low,clean,"The image features a large black dog sitting on a wooden staircase. The dog is positioned in the middle of the stairs, occupying the majority of the scene.

In the background, there are two more dogs, one located on the left side of the image and the other on the right side. The scene also includes a person standing near the top left corner of the image.",0.5,True
104572,000000104572.jpg,6.315981388092041,2,0.4313512199941877,156,0.312,mid_low,clean,"The image features a public restroom with a unique design. The walls are covered in a colorful, flowery pattern, creating a vibrant atmosphere. The room is equipped with two sinks, one on the left side and the other on the right side. There are also two mirrors in the room, one above the left sink and the other above the right sink.

In addition to the sinks and mirrors, there are two toilets",0.0,False
561009,000000561009.jpg,6.316164970397949,2,0.43163997459305,157,0.314,mid_low,clean,"The image features a large, colorful bird perched on a tree branch. The bird is positioned towards the center of the scene, with its wings spread out. The bird's vibrant colors and striking features make it stand out against the backdrop of the tree.",0.0,False
225757,000000225757.jpg,6.3163371086120605,2,0.4300237241704903,158,0.316,mid_low,clean,"The image features a wooden desk with a computer setup. On the desk, there is a white keyboard, a mouse, and a cell phone. A monitor is also present on the desk, along with a laptop. The desk is cluttered with various items, including a book, a cup, and a cell phone.

In addition to the computer setup, there are two TVs in the room, one on the left side and the other on",0.375,True
528705,000000528705.jpg,6.316337585449219,2,0.4302108587004433,159,0.318,mid_low,clean,"The image features a person wearing a pink jacket, holding a brown teddy bear. The teddy bear is positioned close to the person's chest, and it appears to be a stuffed animal. The person is standing in front of a tree, which is visible in the background.",0.3333,True
119911,000000119911.jpg,6.316356182098389,2,0.4259733862046454,160,0.32,mid_low,clean,"The image features a young man skillfully riding a skateboard down a street. He is wearing a baseball uniform, which adds to the excitement of the scene. The street is lined with houses, and there are several cars parked along the road.

In addition to the main skateboarder, there are two other people in the scene, one standing near the left edge of the image and the other person located further back on the right side.",0.3333,True
30675,000000030675.jpg,6.316403865814209,2,0.4171350999782993,161,0.322,mid_low,clean,"The image features a large orange and black train traveling down the tracks. The train occupies a significant portion of the scene, stretching from the left to the right side. The train appears to be moving swiftly, possibly transporting passengers or cargo. The tracks are visible beneath the train, providing a clear view of the train's movement.",0.5,True
173830,000000173830.jpg,6.316534042358398,2,0.4194217765989662,162,0.324,mid_low,clean,"The image features a man skiing down a snowy slope, wearing a helmet for safety. He is leaning forward, possibly to maintain balance and control during the descent. The skier is the main focus of the scene, with the rest of the image being covered in snow.",0.0,False
226408,000000226408.jpg,6.316539287567139,2,0.4368708141236763,163,0.326,mid_low,clean,"The image features a young girl lying on a bed, surrounded by stuffed animals. She is holding a stuffed teddy bear in her arms, and there are several other stuffed animals scattered around her. The girl appears to be enjoying her time with the stuffed animals, creating a cozy and playful atmosphere.",0.25,True
427997,000000427997.jpg,6.316550254821777,2,0.4263270251428206,164,0.328,mid_low,clean,"The image features a woman playing tennis on a court. She is holding a tennis racket, ready to hit the ball. The scene is set in a stadium, with a crowd of people watching the match. There are at least 14 spectators visible in the background, some closer to the court and others further away. The audience is engaged in the game, creating an exciting atmosphere for the tennis player.",0.3333,True
352760,000000352760.jpg,6.316957473754883,2,0.4075534982546488,165,0.33,mid_low,clean,"The image captures a man in a yellow ski suit flying through the air while skiing. He is performing a jump, showcasing his skill and agility. The skier is in the middle of the jump, with his skis visible beneath him. The scene is set against a backdrop of a cloudy sky, adding to the excitement of the moment.",0.0,False
249643,000000249643.jpg,6.316986083984375,2,0.4250531026860428,166,0.332,mid_low,clean,"The image features a train station with a train parked on the tracks. The train is positioned on the left side of the image, occupying a significant portion of the scene.

There are several people in the image, with one person standing close to the train, and others scattered around the station. Some of the people are located near the center of the image, while others are positioned closer to the right side.

In addition to the train and people",0.0,False
365098,000000365098.jpg,6.317207336425781,2,0.423063321251708,167,0.334,mid_low,clean,"The image features a small boat floating on a body of water. The boat is positioned in the middle of the scene, with the water surrounding it. The boat appears to be a canoe, and it is the main focus of the image.",0.0,False
429690,000000429690.jpg,6.317216396331787,2,0.4337437807934269,168,0.336,mid_low,clean,"The image captures a baseball game in progress, with a man in the center of the scene swinging a baseball bat at a ball. The ball is in the air, close to the batter. 

There are several other people in the scene, including teammates and opponents, as well as some spectators. Some of the people are standing near the batter, while others are scattered around the field. A bench can be seen in the background, likely",0.0,False
198489,000000198489.jpg,6.317259311676025,2,0.4227577076986395,169,0.338,mid_low,clean,"The image features a young girl standing on a pink umbrella, which is placed on the ground. She is wearing a blue shirt and appears to be enjoying herself. The scene takes place on a sidewalk, with a car parked in the background. The little girl is the main focus of the image, as she stands on the umbrella, creating a playful and fun atmosphere.",0.0,False
213171,000000213171.jpg,6.317322731018066,2,0.4140087793354097,170,0.34,mid_low,clean,"The image features a young man wearing a baseball uniform, standing on a baseball field. He is holding a baseball glove in his hand, ready to catch the ball. The field is surrounded by a chain-link fence, which adds to the overall atmosphere of the scene.",0.3333,True
125850,000000125850.jpg,6.317352771759033,2,0.4380596336506275,171,0.342,mid_low,clean,"The image features a gray and white cat curled up and sleeping inside a bowl. The bowl is placed on a wooden table, and the cat appears to be comfortably resting in the bowl. The scene is cozy and inviting, showcasing the cat's relaxed state.",0.3333,True
51309,000000051309.jpg,6.317354202270508,2,0.4172052442905425,172,0.344,mid_low,clean,"The image features a group of horses standing together in a grassy field. There are at least six horses visible in the scene, with some of them being brown and black. The horses are positioned in various directions, creating a sense of depth in the scene.

In addition to the horses, there is a small horse, likely a foal, standing close to the adult horses. The foal is located on the left side of the image, near the center.",0.0,False
576955,000000576955.jpg,6.3173604011535645,2,0.4204136952715999,173,0.346,mid_low,clean,"The image captures a young jockey riding a brown horse through a water obstacle, likely during a competition. The horse and rider are the main focus of the scene, with the horse galloping through the water.

In the background, there are several people watching the event, some of them standing close to the water obstacle, while others are further away. The spectators are spread out across the scene, with some standing closer to the left side",0.0,False
567886,000000567886.jpg,6.317401885986328,2,0.4306943563713103,174,0.348,mid_low,clean,"The image features a person sitting on the floor, with their feet propped up on a pair of black flip-flops. The person is surrounded by various items, including a teddy bear, a pair of scissors, and a book. The teddy bear is located close to the person's feet, while the scissors are placed further away. The book is situated near the person's feet, possibly indicating that they were reading or working",0.4,True
220584,000000220584.jpg,6.31755256652832,2,0.4152676896779366,175,0.35,mid_low,clean,"The image features a man wearing a wetsuit, skillfully riding a wave on a surfboard. He is lying on his stomach, maintaining balance as he glides through the water. The surfer is the main focus of the scene, with the surfboard clearly visible beneath him. The wave is powerful, providing an exciting ride for the surfer.",0.0,False
67180,000000067180.jpg,6.3176774978637695,2,0.4163093941272184,176,0.352,mid_low,clean,"The image features a woman sitting on a wooden bench, wearing a hat and a green jacket. She is positioned in the middle of the bench, with her legs crossed. The bench is located near a stone wall, which adds to the overall atmosphere of the scene.",0.0,False
465129,000000465129.jpg,6.317746162414551,2,0.430043791912012,177,0.354,mid_low,clean,"The image features a person, likely a woman, standing in a kitchen. She is holding a coffee cup, possibly a mug, and appears to be reaching up to hang a light fixture. The kitchen is well-equipped with various appliances, including a refrigerator, an oven, a sink, and a microwave.

There are also several cups placed around the kitchen, as well as a bowl and a clock on",0.125,True
158660,000000158660.jpg,6.318082809448242,2,0.429145653206217,178,0.356,mid_low,clean,"The image features a dining table with a variety of fruits and vegetables on display. There are several apples, with some placed in a bowl and others scattered around the table. A banana is also present, located towards the left side of the table.

In addition to the fruits, there are two bowls on the table, one near the center and the other towards the right side. A person can be seen in the background, possibly att",0.25,True
119365,000000119365.jpg,6.318231582641602,2,0.4356849803948512,179,0.358,mid_low,clean,"The image features a young girl sitting at a table, using a laptop computer. She is focused on the screen, which displays a variety of photos. The laptop is placed on the table, and the girl is seated comfortably in front of it.

In the background, there are two other people, one on the left side and the other on the right side of the image. Additionally, there are two cell phones visible in the scene, one near the center",0.5,True
209613,000000209613.jpg,6.31827449798584,2,0.4263480949432385,180,0.36,mid_low,clean,"The image features a group of sheep gathered in a field. There are at least nine sheep visible in the scene, with some standing closer to the foreground and others further back. The sheep are spread out across the field, with some standing near the center and others closer to the edges. The scene is set in a grassy area, providing a natural environment for the sheep.",0.0,False
280918,000000280918.jpg,6.3182783126831055,2,0.4326853719076143,181,0.362,mid_low,clean,"The image features two women standing in a kitchen, smiling and posing for a picture. They are both wearing glasses and are surrounded by various kitchen items.

In the kitchen, there is a stove with a pot on it, a bowl placed nearby, and a spoon. Additionally, there are two bottles, one located on the left side of the kitchen and the other on the right side. A knife can also be seen on the",0.5,True
287959,000000287959.jpg,6.318404674530029,2,0.433665793353051,182,0.364,mid_low,clean,"The image features a delicious-looking meatball sandwich, which is cut in half, revealing the meatballs inside. The sandwich is placed on a dining table, and the meatballs are visible in the middle of the sandwich. The sandwich is accompanied by a side of onions, adding to the overall appeal of the meal.",0.5,True
